,trade_date,Unnamed: 0,concept_id,label_ko,label_en,class0,class1,class2,class3,fs_date,amount,rcp_no,report_nm,rcept_dt,available_at,stock_code,corp_code,corp_name
6400,2023-08-11,19540.0,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20230630,473596556132.0,20230811001736.0,반기보고서 (2023.06),20230811.0,2023-08-11,4540.0,113492.0,깨끗한나라
6401,2023-08-11,19541.0,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20230630,646732758425.0,20230811001736.0,반기보고서 (2023.06),20230811.0,2023-08-11,4540.0,113492.0,깨끗한나라
6402,2023-08-11,19542.0,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20230630,254154743466.0,20230811001736.0,반기보고서 (2023.06),20230811.0,2023-08-11,4540.0,113492.0,깨끗한나라
6403,2023-08-11,19543.0,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20230630,166386215986.0,20230811001736.0,반기보고서 (2023.06),20230811.0,2023-08-11,4540.0,113492.0,깨끗한나라
6404,2023-08-11,19544.0,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20230630,420540959452.0,20230811001736.0,반기보고서 (2023.06),20230811.0,2023-08-11,4540.0,113492.0,깨끗한나라
6405,2023-08-11,19545.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20230630,226191798973.0,20230811001736.0,반기보고서 (2023.06),20230811.0,2023-08-11,4540.0,113492.0,깨끗한나라
6406,2023-08-11,19546.0,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20221231,178461002366.0,20230811001736.0,반기보고서 (2023.06),20230811.0,2023-08-11,4540.0,113492.0,깨끗한나라
6407,2023-08-11,19547.0,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20221231,482585976884.0,20230811001736.0,반기보고서 (2023.06),20230811.0,2023-08-11,4540.0,113492.0,깨끗한나라
6408,2023-08-11,19548.0,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20221231,661046979250.0,20230811001736.0,반기보고서 (2023.06),20230811.0,2023-08-11,4540.0,113492.0,깨끗한나라
6409,2023-08-11,19549.0,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20221231,222191293067.0,20230811001736.0,반기보고서 (2023.06),20230811.0,2023-08-11,4540.0,113492.0,깨끗한나라
6410,2023-08-11,19550.0,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20221231,197508063805.0,20230811001736.0,반기보고서 (2023.06),20230811.0,2023-08-11,4540.0,113492.0,깨끗한나라
6411,2023-08-11,19551.0,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20221231,419699356872.0,20230811001736.0,반기보고서 (2023.06),20230811.0,2023-08-11,4540.0,113492.0,깨끗한나라
6412,2023-08-11,19552.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20221231,241347622378.0,20230811001736.0,반기보고서 (2023.06),20230811.0,2023-08-11,4540.0,113492.0,깨끗한나라
6413,2023-08-11,19735.0,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20230630,253953680521.0,20230811001741.0,반기보고서 (2023.06),20230811.0,2023-08-11,1260.0,107066.0,남광토건
6414,2023-08-11,19736.0,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20230630,86167701922.0,20230811001741.0,반기보고서 (2023.06),20230811.0,2023-08-11,1260.0,107066.0,남광토건
6415,2023-08-11,19737.0,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20230630,340121382443.0,20230811001741.0,반기보고서 (2023.06),20230811.0,2023-08-11,1260.0,107066.0,남광토건
6416,2023-08-11,19738.0,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20230630,206850030740.0,20230811001741.0,반기보고서 (2023.06),20230811.0,2023-08-11,1260.0,107066.0,남광토건
6417,2023-08-11,19739.0,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20230630,28125191419.0,20230811001741.0,반기보고서 (2023.06),20230811.0,2023-08-11,1260.0,107066.0,남광토건
6418,2023-08-11,19740.0,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20230630,234975222159.0,20230811001741.0,반기보고서 (2023.06),20230811.0,2023-08-11,1260.0,107066.0,남광토건
6419,2023-08-11,19741.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20230630,105146160284.0,20230811001741.0,반기보고서 (2023.06),20230811.0,2023-08-11,1260.0,107066.0,남광토건
6420,2023-08-11,19742.0,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20221231,263129339480.0,20230811001741.0,반기보고서 (2023.06),20230811.0,2023-08-11,1260.0,107066.0,남광토건
6421,2023-08-11,19743.0,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20221231,82793544893.0,20230811001741.0,반기보고서 (2023.06),20230811.0,2023-08-11,1260.0,107066.0,남광토건
6422,2023-08-11,19744.0,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20221231,345922884373.0,20230811001741.0,반기보고서 (2023.06),20230811.0,2023-08-11,1260.0,107066.0,남광토건
6423,2023-08-11,19745.0,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20221231,216082621341.0,20230811001741.0,반기보고서 (2023.06),20230811.0,2023-08-11,1260.0,107066.0,남광토건
6424,2023-08-11,19746.0,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20221231,22838185000.0,20230811001741.0,반기보고서 (2023.06),20230811.0,2023-08-11,1260.0,107066.0,남광토건
6425,2023-08-11,19747.0,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20221231,238920806341.0,20230811001741.0,반기보고서 (2023.06),20230811.0,2023-08-11,1260.0,107066.0,남광토건
6426,2023-08-11,19748.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20221231,107002078032.0,20230811001741.0,반기보고서 (2023.06),20230811.0,2023-08-11,1260.0,107066.0,남광토건
6427,2023-08-11,19875.0,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20230630,403610648258.0,20230811002224.0,반기보고서 (2023.06),20230811.0,2023-08-11,7980.0,154329.0,태평양물산
6428,2023-08-11,19876.0,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20230630,376430057445.0,20230811002224.0,반기보고서 (2023.06),20230811.0,2023-08-11,7980.0,154329.0,태평양물산
6429,2023-08-11,19877.0,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20230630,780040705703.0,20230811002224.0,반기보고서 (2023.06),20230811.0,2023-08-11,7980.0,154329.0,태평양물산
6430,2023-08-11,19878.0,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20230630,410693157652.0,20230811002224.0,반기보고서 (2023.06),20230811.0,2023-08-11,7980.0,154329.0,태평양물산
6431,2023-08-11,19879.0,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20230630,169092617306.0,20230811002224.0,반기보고서 (2023.06),20230811.0,2023-08-11,7980.0,154329.0,태평양물산
6432,2023-08-11,19880.0,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20230630,579785774958.0,20230811002224.0,반기보고서 (2023.06),20230811.0,2023-08-11,7980.0,154329.0,태평양물산
6433,2023-08-11,19881.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20230630,200254930745.0,20230811002224.0,반기보고서 (2023.06),20230811.0,2023-08-11,7980.0,154329.0,태평양물산
6434,2023-08-11,19882.0,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20221231,351971143041.0,20230811002224.0,반기보고서 (2023.06),20230811.0,2023-08-11,7980.0,154329.0,태평양물산
6435,2023-08-11,19883.0,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20221231,369255199816.0,20230811002224.0,반기보고서 (2023.06),20230811.0,2023-08-11,7980.0,154329.0,태평양물산
6436,2023-08-11,19884.0,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20221231,721226342857.0,20230811002224.0,반기보고서 (2023.06),20230811.0,2023-08-11,7980.0,154329.0,태평양물산
6437,2023-08-11,19885.0,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20221231,368426159787.0,20230811002224.0,반기보고서 (2023.06),20230811.0,2023-08-11,7980.0,154329.0,태평양물산
6438,2023-08-11,19886.0,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20221231,151432616163.0,20230811002224.0,반기보고서 (2023.06),20230811.0,2023-08-11,7980.0,154329.0,태평양물산
6439,2023-08-11,19887.0,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20221231,519858775950.0,20230811002224.0,반기보고서 (2023.06),20230811.0,2023-08-11,7980.0,154329.0,태평양물산
6440,2023-08-11,19888.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20221231,201367566907.0,20230811002224.0,반기보고서 (2023.06),20230811.0,2023-08-11,7980.0,154329.0,태평양물산
6441,2023-08-11,20309.0,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",201367566907.0,20230811001855.0,반기보고서 (2023.06),20230811.0,2023-08-11,220.0,144818.0,유유제약
6442,2023-08-11,20310.0,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",201367566907.0,20230811001855.0,반기보고서 (2023.06),20230811.0,2023-08-11,220.0,144818.0,유유제약
6443,2023-08-11,20311.0,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",201367566907.0,20230811001855.0,반기보고서 (2023.06),20230811.0,2023-08-11,220.0,144818.0,유유제약
6444,2023-08-11,20312.0,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",201367566907.0,20230811001855.0,반기보고서 (2023.06),20230811.0,2023-08-11,220.0,144818.0,유유제약
6445,2023-08-11,20313.0,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",201367566907.0,20230811001855.0,반기보고서 (2023.06),20230811.0,2023-08-11,220.0,144818.0,유유제약
6446,2023-08-11,20314.0,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",201367566907.0,20230811001855.0,반기보고서 (2023.06),20230811.0,2023-08-11,220.0,144818.0,유유제약
6447,2023-08-11,20315.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,"[D210000] Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",201367566907.0,20230811001855.0,반기보고서 (2023.06),20230811.0,2023-08-11,220.0,144818.0,유유제약
6448,2023-08-11,20316.0,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20230630,100266121360.0,20230811001855.0,반기보고서 (2023.06),20230811.0,2023-08-11,220.0,144818.0,유유제약
6449,2023-08-11,20317.0,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20230630,100319401781.0,20230811001855.0,반기보고서 (2023.06),20230811.0,2023-08-11,220.0,144818.0,유유제약
6450,2023-08-11,20318.0,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20230630,200585523141.0,20230811001855.0,반기보고서 (2023.06),20230811.0,2023-08-11,220.0,144818.0,유유제약
6451,2023-08-11,20319.0,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20230630,49480487619.0,20230811001855.0,반기보고서 (2023.06),20230811.0,2023-08-11,220.0,144818.0,유유제약
6452,2023-08-11,20320.0,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20230630,28023467144.0,20230811001855.0,반기보고서 (2023.06),20230811.0,2023-08-11,220.0,144818.0,유유제약
6453,2023-08-11,20321.0,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20230630,77503954763.0,20230811001855.0,반기보고서 (2023.06),20230811.0,2023-08-11,220.0,144818.0,유유제약
6454,2023-08-11,20322.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20230630,123081568378.0,20230811001855.0,반기보고서 (2023.06),20230811.0,2023-08-11,220.0,144818.0,유유제약
6455,2023-08-11,20323.0,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20221231,96357746320.0,20230811001855.0,반기보고서 (2023.06),20230811.0,2023-08-11,220.0,144818.0,유유제약
6456,2023-08-11,20324.0,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20221231,98847326468.0,20230811001855.0,반기보고서 (2023.06),20230811.0,2023-08-11,220.0,144818.0,유유제약
6457,2023-08-11,20325.0,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20221231,195205072788.0,20230811001855.0,반기보고서 (2023.06),20230811.0,2023-08-11,220.0,144818.0,유유제약
6458,2023-08-11,20326.0,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20221231,64315528099.0,20230811001855.0,반기보고서 (2023.06),20230811.0,2023-08-11,220.0,144818.0,유유제약
6459,2023-08-11,20327.0,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20221231,7515503277.0,20230811001855.0,반기보고서 (2023.06),20230811.0,2023-08-11,220.0,144818.0,유유제약
6460,2023-08-11,20328.0,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20221231,71831031376.0,20230811001855.0,반기보고서 (2023.06),20230811.0,2023-08-11,220.0,144818.0,유유제약
