,label_ko,class3,fs_date,amount,rcp_no,report_nm,rcept_dt,available_at,stock_code,corp_code,corp_name,comment,class4
2917,총포괄손익,,20220101-20220930,89678721474.0,20231114001752,[첨부추가]분기보고서 (2023.09),20231114,2023-11-14,145720,526599,덴티움,,
2926,당기순이익(손실),,20230101-20230331,18308245427.0,20230515002140,분기보고서 (2023.03),20230515,2023-05-15,145720,526599,덴티움,,
2927,총포괄손익,,20230101-20230331,23080050715.0,20230515002140,분기보고서 (2023.03),20230515,2023-05-15,145720,526599,덴티움,,
2928,당기순이익(손실),,20220101-20220331,15702099197.0,20230515002140,분기보고서 (2023.03),20230515,2023-05-15,145720,526599,덴티움,,
2929,총포괄손익,,20220101-20220331,17638137777.0,20230515002140,분기보고서 (2023.03),20230515,2023-05-15,145720,526599,덴티움,,
2942,당기순이익(손실),,20220701-20220930,24567964045.0,20221115000147,[기재정정]분기보고서 (2022.09),20221115,2022-11-15,145720,526599,덴티움,,
2943,총포괄손익,,20220701-20220930,33515754515.0,20221115000147,[기재정정]분기보고서 (2022.09),20221115,2022-11-15,145720,526599,덴티움,,
2944,당기순이익(손실),,20220101-20220930,76426961397.0,20221115000147,[기재정정]분기보고서 (2022.09),20221115,2022-11-15,145720,526599,덴티움,,
2945,총포괄손익,,20220101-20220930,89678721474.0,20221115000147,[기재정정]분기보고서 (2022.09),20221115,2022-11-15,145720,526599,덴티움,,
2946,당기순이익(손실),,20210701-20210930,14064554092.0,20221115000147,[기재정정]분기보고서 (2022.09),20221115,2022-11-15,145720,526599,덴티움,,
2947,총포괄손익,,20210701-20210930,19091927389.0,20221115000147,[기재정정]분기보고서 (2022.09),20221115,2022-11-15,145720,526599,덴티움,,
2948,당기순이익(손실),,20210101-20210930,36977715821.0,20221115000147,[기재정정]분기보고서 (2022.09),20221115,2022-11-15,145720,526599,덴티움,,
2949,총포괄손익,,20210101-20210930,43981519015.0,20221115000147,[기재정정]분기보고서 (2022.09),20221115,2022-11-15,145720,526599,덴티움,,
2950,당기순이익(손실),,20220701-20220930,24567964045.0,20221114001167,분기보고서 (2022.09),20221114,2022-11-14,145720,526599,덴티움,,
2951,총포괄손익,,20220701-20220930,33515754515.0,20221114001167,분기보고서 (2022.09),20221114,2022-11-14,145720,526599,덴티움,,
2952,당기순이익(손실),,20220101-20220930,76426961397.0,20221114001167,분기보고서 (2022.09),20221114,2022-11-14,145720,526599,덴티움,,
2953,총포괄손익,,20220101-20220930,89678721474.0,20221114001167,분기보고서 (2022.09),20221114,2022-11-14,145720,526599,덴티움,,
2954,당기순이익(손실),,20210701-20210930,14064554092.0,20221114001167,분기보고서 (2022.09),20221114,2022-11-14,145720,526599,덴티움,,
2955,총포괄손익,,20210701-20210930,19091927389.0,20221114001167,분기보고서 (2022.09),20221114,2022-11-14,145720,526599,덴티움,,
2956,당기순이익(손실),,20210101-20210930,36977715821.0,20221114001167,분기보고서 (2022.09),20221114,2022-11-14,145720,526599,덴티움,,
2957,총포괄손익,,20210101-20210930,43981519015.0,20221114001167,분기보고서 (2022.09),20221114,2022-11-14,145720,526599,덴티움,,
2966,당기순이익(손실),,20220101-20220331,15702099197.0,20220513001071,분기보고서 (2022.03),20220513,2022-05-13,145720,526599,덴티움,,
2967,총포괄손익,,20220101-20220331,17638137777.0,20220513001071,분기보고서 (2022.03),20220513,2022-05-13,145720,526599,덴티움,,
2968,당기순이익(손실),,20210101-20210331,8563601156.0,20220513001071,분기보고서 (2022.03),20220513,2022-05-13,145720,526599,덴티움,,
2969,총포괄손익,,20210101-20210331,10662410208.0,20220513001071,분기보고서 (2022.03),20220513,2022-05-13,145720,526599,덴티움,,
2970,당기순이익(손실),,20230701-20230930,40019282398.0,20231114002443,분기보고서 (2023.09),20231114,2023-11-14,017800,164724,현대엘리베이터,,
2971,총포괄손익,,20230701-20230930,38681026925.0,20231114002443,분기보고서 (2023.09),20231114,2023-11-14,017800,164724,현대엘리베이터,,
2972,당기순이익(손실),,20230101-20230930,341686272850.0,20231114002443,분기보고서 (2023.09),20231114,2023-11-14,017800,164724,현대엘리베이터,,
2973,총포괄손익,,20230101-20230930,337607821565.0,20231114002443,분기보고서 (2023.09),20231114,2023-11-14,017800,164724,현대엘리베이터,,
2974,당기순이익(손실),,20220701-20220930,-15700146491.0,20231114002443,분기보고서 (2023.09),20231114,2023-11-14,017800,164724,현대엘리베이터,,
2975,총포괄손익,,20220701-20220930,-14556078050.0,20231114002443,분기보고서 (2023.09),20231114,2023-11-14,017800,164724,현대엘리베이터,,
2976,당기순이익(손실),,20220101-20220930,66116624913.0,20231114002443,분기보고서 (2023.09),20231114,2023-11-14,017800,164724,현대엘리베이터,,
2977,총포괄손익,,20220101-20220930,65865116897.0,20231114002443,분기보고서 (2023.09),20231114,2023-11-14,017800,164724,현대엘리베이터,,
2981,당기순이익(손실),,20220701-20220930,-15700146491.0,20221114002729,분기보고서 (2022.09),20221114,2022-11-14,017800,164724,현대엘리베이터,,
2982,총포괄손익,,20220701-20220930,-14556078050.0,20221114002729,분기보고서 (2022.09),20221114,2022-11-14,017800,164724,현대엘리베이터,,
2983,당기순이익(손실),,20220101-20220930,66116624913.0,20221114002729,분기보고서 (2022.09),20221114,2022-11-14,017800,164724,현대엘리베이터,,
2984,총포괄손익,,20220101-20220930,65865116897.0,20221114002729,분기보고서 (2022.09),20221114,2022-11-14,017800,164724,현대엘리베이터,,
2985,당기순이익(손실),,20210701-20210930,18676901234.0,20221114002729,분기보고서 (2022.09),20221114,2022-11-14,017800,164724,현대엘리베이터,,
2986,총포괄손익,,20210701-20210930,23555322800.0,20221114002729,분기보고서 (2022.09),20221114,2022-11-14,017800,164724,현대엘리베이터,,
2987,당기순이익(손실),,20210101-20210930,35601587569.0,20221114002729,분기보고서 (2022.09),20221114,2022-11-14,017800,164724,현대엘리베이터,,
2988,총포괄손익,,20210101-20210930,41287186943.0,20221114002729,분기보고서 (2022.09),20221114,2022-11-14,017800,164724,현대엘리베이터,,
2997,당기순이익(손실),,20230701-20230930,54805378711.0,20231120000665,[기재정정]분기보고서 (2023.09),20231120,2023-11-20,007310,141529,오뚜기,,
2998,총포괄손익,,20230701-20230930,56984637619.0,20231120000665,[기재정정]분기보고서 (2023.09),20231120,2023-11-20,007310,141529,오뚜기,,
2999,당기순이익(손실),,20230101-20230930,134852306509.0,20231120000665,[기재정정]분기보고서 (2023.09),20231120,2023-11-20,007310,141529,오뚜기,,
3000,총포괄손익,,20230101-20230930,134513460973.0,20231120000665,[기재정정]분기보고서 (2023.09),20231120,2023-11-20,007310,141529,오뚜기,,
3001,당기순이익(손실),,20220701-20220930,25591464493.0,20231120000665,[기재정정]분기보고서 (2023.09),20231120,2023-11-20,007310,141529,오뚜기,,
3002,총포괄손익,,20220701-20220930,36434262641.0,20231120000665,[기재정정]분기보고서 (2023.09),20231120,2023-11-20,007310,141529,오뚜기,,
3003,당기순이익(손실),,20220101-20220930,111712862144.0,20231120000665,[기재정정]분기보고서 (2023.09),20231120,2023-11-20,007310,141529,오뚜기,,
3004,총포괄손익,,20220101-20220930,137716398333.0,20231120000665,[기재정정]분기보고서 (2023.09),20231120,2023-11-20,007310,141529,오뚜기,,
3005,당기순이익(손실),,20230701-20230930,54805378711.0,20231114000973,분기보고서 (2023.09),20231114,2023-11-14,007310,141529,오뚜기,,
3006,총포괄손익,,20230701-20230930,56984637619.0,20231114000973,분기보고서 (2023.09),20231114,2023-11-14,007310,141529,오뚜기,,
3007,당기순이익(손실),,20230101-20230930,134852306509.0,20231114000973,분기보고서 (2023.09),20231114,2023-11-14,007310,141529,오뚜기,,
3008,총포괄손익,,20230101-20230930,134513460973.0,20231114000973,분기보고서 (2023.09),20231114,2023-11-14,007310,141529,오뚜기,,
3009,당기순이익(손실),,20220701-20220930,25591464493.0,20231114000973,분기보고서 (2023.09),20231114,2023-11-14,007310,141529,오뚜기,,
3010,총포괄손익,,20220701-20220930,36434262641.0,20231114000973,분기보고서 (2023.09),20231114,2023-11-14,007310,141529,오뚜기,,
3011,당기순이익(손실),,20220101-20220930,111712862144.0,20231114000973,분기보고서 (2023.09),20231114,2023-11-14,007310,141529,오뚜기,,
3012,총포괄손익,,20220101-20220930,137716398333.0,20231114000973,분기보고서 (2023.09),20231114,2023-11-14,007310,141529,오뚜기,,
3013,당기순이익(손실),,20230701-20230930,-591119262.0,20231114002159,분기보고서 (2023.09),20231114,2023-11-14,002710,117300,TCC스틸,,
3014,총포괄손익,,20230701-20230930,477540969.0,20231114002159,분기보고서 (2023.09),20231114,2023-11-14,002710,117300,TCC스틸,,
3015,당기순이익(손실),,20230101-20230930,-20092651704.0,20231114002159,분기보고서 (2023.09),20231114,2023-11-14,002710,117300,TCC스틸,,
3016,총포괄손익,,20230101-20230930,-18925313074.0,20231114002159,분기보고서 (2023.09),20231114,2023-11-14,002710,117300,TCC스틸,,
3017,당기순이익(손실),,20220701-20220930,1999429839.0,20231114002159,분기보고서 (2023.09),20231114,2023-11-14,002710,117300,TCC스틸,,
3018,총포괄손익,,20220701-20220930,3614391045.0,20231114002159,분기보고서 (2023.09),20231114,2023-11-14,002710,117300,TCC스틸,,
3019,당기순이익(손실),,20220101-20220930,12418966465.0,20231114002159,분기보고서 (2023.09),20231114,2023-11-14,002710,117300,TCC스틸,,
3020,총포괄손익,,20220101-20220930,18566709088.0,20231114002159,분기보고서 (2023.09),20231114,2023-11-14,002710,117300,TCC스틸,,
3029,당기순이익(손실),,20230101-20230331,-19031326619.0,20230512000575,분기보고서 (2023.03),20230512,2023-05-12,002710,117300,TCC스틸,,
3030,총포괄손익,,20230101-20230331,-10821428801.0,20230512000575,분기보고서 (2023.03),20230512,2023-05-12,002710,117300,TCC스틸,,
3031,당기순이익(손실),,20220101-20220331,4551135319.0,20230512000575,분기보고서 (2023.03),20230512,2023-05-12,002710,117300,TCC스틸,,
3032,총포괄손익,,20220101-20220331,6674908176.0,20230512000575,분기보고서 (2023.03),20230512,2023-05-12,002710,117300,TCC스틸,,
3039,당기순이익(손실),,20220701-20220930,1999429839.0,20221114000607,분기보고서 (2022.09),20221114,2022-11-14,002710,117300,TCC스틸,,
3040,총포괄손익,,20220701-20220930,3614391045.0,20221114000607,분기보고서 (2022.09),20221114,2022-11-14,002710,117300,TCC스틸,,
3041,당기순이익(손실),,20220101-20220930,12418966465.0,20221114000607,분기보고서 (2022.09),20221114,2022-11-14,002710,117300,TCC스틸,,
3042,총포괄손익,,20220101-20220930,18566709088.0,20221114000607,분기보고서 (2022.09),20221114,2022-11-14,002710,117300,TCC스틸,,
3043,당기순이익(손실),,20210701-20210930,4853916782.0,20221114000607,분기보고서 (2022.09),20221114,2022-11-14,002710,117300,TCC스틸,,
3044,총포괄손익,,20210701-20210930,8984898166.0,20221114000607,분기보고서 (2022.09),20221114,2022-11-14,002710,117300,TCC스틸,,
3045,당기순이익(손실),,20210101-20210930,11794274998.0,20221114000607,분기보고서 (2022.09),20221114,2022-11-14,002710,117300,TCC스틸,,
3046,총포괄손익,,20210101-20210930,21754500821.0,20221114000607,분기보고서 (2022.09),20221114,2022-11-14,002710,117300,TCC스틸,,
3055,당기순이익(손실),,20220101-20220331,4551135319.0,20220513001538,분기보고서 (2022.03),20220513,2022-05-13,002710,117300,TCC스틸,,
3056,총포괄손익,,20220101-20220331,6674908176.0,20220513001538,분기보고서 (2022.03),20220513,2022-05-13,002710,117300,TCC스틸,,
3057,당기순이익(손실),,20210101-20210331,1039205104.0,20220513001538,분기보고서 (2022.03),20220513,2022-05-13,002710,117300,TCC스틸,,
3058,총포괄손익,,20210101-20210331,4346576310.0,20220513001538,분기보고서 (2022.03),20220513,2022-05-13,002710,117300,TCC스틸,,
3059,당기순이익(손실),,20230701-20230930,63691614281.0,20231114001574,분기보고서 (2023.09),20231114,2023-11-14,005850,125521,에스엘,,
3060,총포괄손익,,20230701-20230930,83603766953.0,20231114001574,분기보고서 (2023.09),20231114,2023-11-14,005850,125521,에스엘,,
3061,당기순이익(손실),,20230101-20230930,267116948879.0,20231114001574,분기보고서 (2023.09),20231114,2023-11-14,005850,125521,에스엘,,
3062,총포괄손익,,20230101-20230930,297011585418.0,20231114001574,분기보고서 (2023.09),20231114,2023-11-14,005850,125521,에스엘,,
3063,당기순이익(손실),,20220701-20220930,43742098708.0,20231114001574,분기보고서 (2023.09),20231114,2023-11-14,005850,125521,에스엘,,
3064,총포괄손익,,20220701-20220930,52363928697.0,20231114001574,분기보고서 (2023.09),20231114,2023-11-14,005850,125521,에스엘,,
3065,당기순이익(손실),,20220101-20220930,145090539707.0,20231114001574,분기보고서 (2023.09),20231114,2023-11-14,005850,125521,에스엘,,
3066,총포괄손익,,20220101-20220930,187422888943.0,20231114001574,분기보고서 (2023.09),20231114,2023-11-14,005850,125521,에스엘,,
3075,당기순이익(손실),,20230101-20230331,94228557687.0,20230515001873,분기보고서 (2023.03),20230515,2023-05-15,005850,125521,에스엘,,
3076,총포괄손익,,20230101-20230331,99949602313.0,20230515001873,분기보고서 (2023.03),20230515,2023-05-15,005850,125521,에스엘,,
3077,당기순이익(손실),,20220101-20220331,40532025379.0,20230515001873,분기보고서 (2023.03),20230515,2023-05-15,005850,125521,에스엘,,
3078,총포괄손익,,20220101-20220331,54011497238.0,20230515001873,분기보고서 (2023.03),20230515,2023-05-15,005850,125521,에스엘,,
3085,당기순이익(손실),,20220701-20220930,43742098708.0,20221114001643,분기보고서 (2022.09),20221114,2022-11-14,005850,125521,에스엘,,
3086,총포괄손익,,20220701-20220930,52363928697.0,20221114001643,분기보고서 (2022.09),20221114,2022-11-14,005850,125521,에스엘,,
3087,당기순이익(손실),,20220101-20220930,145090539707.0,20221114001643,분기보고서 (2022.09),20221114,2022-11-14,005850,125521,에스엘,,
3088,총포괄손익,,20220101-20220930,187422888943.0,20221114001643,분기보고서 (2022.09),20221114,2022-11-14,005850,125521,에스엘,,
3089,당기순이익(손실),,20210701-20210930,16648825098.0,20221114001643,분기보고서 (2022.09),20221114,2022-11-14,005850,125521,에스엘,,
3090,총포괄손익,,20210701-20210930,36481673361.0,20221114001643,분기보고서 (2022.09),20221114,2022-11-14,005850,125521,에스엘,,
3091,당기순이익(손실),,20210101-20210930,107490927575.0,20221114001643,분기보고서 (2022.09),20221114,2022-11-14,005850,125521,에스엘,,
3092,총포괄손익,,20210101-20210930,146380377633.0,20221114001643,분기보고서 (2022.09),20221114,2022-11-14,005850,125521,에스엘,,
3101,당기순이익(손실),,20220101-20220331,40532025379.0,20220516001911,분기보고서 (2022.03),20220516,2022-05-16,005850,125521,에스엘,,
3102,총포괄손익,,20220101-20220331,54011497238.0,20220516001911,분기보고서 (2022.03),20220516,2022-05-16,005850,125521,에스엘,,
3103,당기순이익(손실),,20210101-20210331,53446544833.0,20220516001911,분기보고서 (2022.03),20220516,2022-05-16,005850,125521,에스엘,,
3104,총포괄손익,,20210101-20210331,68825226564.0,20220516001911,분기보고서 (2022.03),20220516,2022-05-16,005850,125521,에스엘,,
3109,총포괄손익,,20230101-20230331,12052092001.0,20230512001243,분기보고서 (2023.03),20230512,2023-05-12,353200,1478712,대덕전자,,
3110,총포괄손익,,20220101-20220331,36775809745.0,20230512001243,분기보고서 (2023.03),20230512,2023-05-12,353200,1478712,대덕전자,,
