,티커,buy_date,종가,buy_count,buy_amount
1986,034590,20230526,26050,40,1042000
1987,002780,20230526,1293,842,1088706
1988,004990,20230526,28600,37,1058200
1989,395400,20230526,5190,211,1095090
1990,081660,20230526,36300,28,1016400
1991,161000,20230526,18640,68,1267520
1992,900140,20230526,2170,580,1258600
1993,028670,20230526,4710,191,899610
1994,129260,20230526,2585,436,1127060
1995,007120,20230526,1746,2980,5203080
1996,012280,20230526,1060,1024,1085440
1997,267270,20230526,61300,15,919500
1998,002690,20230526,2275,457,1039675
1999,009290,20230526,6440,180,1159200
2000,004440,20230530,5190,209,1084710
2001,010620,20230530,77700,14,1087800
2002,016710,20230530,19130,30,573900
2003,096770,20230530,191900,6,1151400
2004,004310,20230530,4780,212,1013360
2005,003010,20230530,6220,171,1063620
2006,034590,20230530,26200,40,1048000
2007,002780,20230530,1292,842,1087864
2008,004990,20230530,28450,37,1052650
2009,395400,20230530,5250,211,1107750
2010,081660,20230530,37000,28,1036000
2011,161000,20230530,18630,68,1266840
2012,900140,20230530,2265,580,1313700
2013,028670,20230530,4810,191,918710
2014,129260,20230530,2570,436,1120520
2015,007120,20230530,1766,2980,5262680
2016,012280,20230530,1075,1024,1100800
2017,267270,20230530,59700,15,895500
2018,002690,20230530,2290,457,1046530
2019,009290,20230530,6470,180,1164600
2020,002785,20230531,5330,238,1268540
2021,002880,20230531,703,1806,1269618
2022,000547,20230531,17240,73,1258520
2023,377740,20230531,5250,241,1265250
2024,069640,20230531,3120,407,1269840
2025,003230,20230531,108100,11,1189100
2026,010820,20230531,4530,280,1268400
2027,017900,20230531,2990,424,1267760
2028,010690,20230531,16370,77,1260490
2029,011170,20230531,166900,7,1168300
2030,020150,20230531,57300,22,1260600
2031,006390,20230531,17290,73,1262170
2032,006040,20230531,45800,27,1236600
2033,323410,20230531,26200,48,1257600
2034,072130,20230531,4100,309,1266900
2035,361610,20230531,88600,14,1240400
2036,000700,20230531,6710,189,1268190
2037,002150,20230531,8420,150,1263000
2038,013870,20230531,5280,240,1267200
2039,111110,20230531,7800,162,1263600
2040,002785,20230601,5280,238,1256640
2041,002880,20230601,717,1806,1294902
2042,000547,20230601,17370,73,1268010
2043,377740,20230601,5290,241,1274890
2044,069640,20230601,3075,407,1251525
2045,003230,20230601,115700,11,1272700
2046,010820,20230601,4400,280,1232000
2047,017900,20230601,2995,424,1269880
2048,010690,20230601,16750,77,1289750
2049,011170,20230601,166500,7,1165500
2050,020150,20230601,57000,22,1254000
2051,006390,20230601,17380,73,1268740
2052,006040,20230601,45000,27,1215000
2053,323410,20230601,26250,48,1260000
2054,072130,20230601,4110,309,1269990
2055,361610,20230601,90600,14,1268400
2056,000700,20230601,6770,189,1279530
2057,002150,20230601,8380,150,1257000
2058,013870,20230601,5300,240,1272000
2059,111110,20230601,7900,162,1279800
2060,002785,20230602,5280,238,1256640
2061,002880,20230602,710,1806,1282260
2062,000547,20230602,16760,73,1223480
2063,377740,20230602,5250,241,1265250
2064,069640,20230602,3065,407,1247455
2065,003230,20230602,116000,11,1276000
2066,010820,20230602,4450,280,1246000
2067,017900,20230602,3045,424,1291080
2068,010690,20230602,16390,77,1262030
2069,011170,20230602,168000,7,1176000
2070,020150,20230602,58600,22,1289200
2071,006390,20230602,17500,73,1277500
2072,006040,20230602,44250,27,1194750
2073,323410,20230602,26550,48,1274400
2074,072130,20230602,4120,309,1273080
2075,361610,20230602,97500,14,1365000
2076,000700,20230602,6750,189,1275750
2077,002150,20230602,8470,150,1270500
2078,013870,20230602,5320,240,1276800
2079,111110,20230602,7840,162,1270080
2080,002785,20230605,5300,238,1261400
2081,002880,20230605,709,1806,1280454
2082,000547,20230605,16090,73,1174570
2083,377740,20230605,5160,241,1243560
2084,069640,20230605,3070,407,1249490
2085,003230,20230605,118800,11,1306800
2086,010820,20230605,4605,280,1289400
2087,017900,20230605,3185,424,1350440
2088,010690,20230605,17070,77,1314390
2089,011170,20230605,173400,7,1213800
2090,020150,20230605,59300,22,1304600
2091,006390,20230605,17840,73,1302320
2092,006040,20230605,44050,27,1189350
2093,323410,20230605,26950,48,1293600
2094,072130,20230605,4155,309,1283895
2095,361610,20230605,99600,14,1394400
2096,000700,20230605,6720,189,1270080
2097,002150,20230605,8590,150,1288500
2098,013870,20230605,5270,240,1264800
2099,111110,20230605,7920,162,1283040
2100,002785,20230607,5230,238,1244740
2101,002880,20230607,728,1806,1314768
2102,000547,20230607,14630,73,1067990
2103,377740,20230607,5080,241,1224280
2104,069640,20230607,3145,407,1280015
2105,003230,20230607,119000,11,1309000
2106,010820,20230607,4570,280,1279600
2107,017900,20230607,3125,424,1325000
2108,010690,20230607,16100,77,1239700
2109,011170,20230607,175500,7,1228500
2110,020150,20230607,59600,22,1311200
2111,006390,20230607,17850,73,1303050
2112,006040,20230607,44800,27,1209600
2113,323410,20230607,26900,48,1291200
2114,072130,20230607,4170,309,1288530
2115,361610,20230607,96000,14,1344000
2116,000700,20230607,6670,189,1260630
2117,002150,20230607,8620,150,1293000
2118,013870,20230607,5260,240,1262400
2119,111110,20230607,7930,162,1284660
2120,002785,20230608,5390,238,1282820
2121,002880,20230608,731,1806,1320186
2122,000547,20230608,15000,73,1095000
2123,377740,20230608,5180,241,1248380
2124,069640,20230608,3110,407,1265770
2125,003230,20230608,121000,11,1331000
2126,010820,20230608,4640,280,1299200
2127,017900,20230608,3640,424,1543360
2128,010690,20230608,15990,77,1231230
2129,011170,20230608,178100,7,1246700
2130,020150,20230608,59200,22,1302400
2131,006390,20230608,17900,73,1306700
2132,006040,20230608,45400,27,1225800
2133,323410,20230608,26000,48,1248000
2134,072130,20230608,4135,309,1277715
2135,361610,20230608,95100,14,1331400
2136,000700,20230608,6680,189,1262520
2137,002150,20230608,8930,150,1339500
2138,013870,20230608,5180,240,1243200
2139,111110,20230608,7870,162,1274940
2140,002785,20230609,5390,238,1282820
2141,002880,20230609,730,1806,1318380
2142,000547,20230609,14370,73,1049010
2143,377740,20230609,5450,241,1313450
2144,069640,20230609,3200,407,1302400
2145,003230,20230609,120100,11,1321100
2146,010820,20230609,4645,280,1300600
2147,017900,20230609,3505,424,1486120
2148,010690,20230609,16170,77,1245090
2149,011170,20230609,172900,7,1210300
2150,020150,20230609,61000,22,1342000
2151,006390,20230609,17620,73,1286260
2152,006040,20230609,44500,27,1201500
2153,323410,20230609,25850,48,1240800
2154,072130,20230609,4130,309,1276170
2155,361610,20230609,98300,14,1376200
2156,000700,20230609,6460,189,1220940
2157,002150,20230609,8860,150,1329000
2158,013870,20230609,5200,240,1248000
2159,111110,20230609,7840,162,1270080
2160,002785,20230612,5180,238,1232840
2161,002880,20230612,719,1806,1298514
2162,000547,20230612,13450,73,981850
2163,377740,20230612,5200,241,1253200
2164,069640,20230612,3185,407,1296295
2165,003230,20230612,120200,11,1322200
2166,010820,20230612,4560,280,1276800
2167,017900,20230612,3460,424,1467040
2168,010690,20230612,15770,77,1214290
2169,011170,20230612,172600,7,1208200
2170,020150,20230612,61300,22,1348600
2171,006390,20230612,17500,73,1277500
2172,006040,20230612,44050,27,1189350
2173,323410,20230612,26900,48,1291200
2174,072130,20230612,4125,309,1274625
2175,361610,20230612,103000,14,1442000
2176,000700,20230612,6440,189,1217160
2177,002150,20230612,8890,150,1333500
2178,013870,20230612,5220,240,1252800
2179,111110,20230612,7820,162,1266840
2180,002785,20230613,5300,238,1261400
2181,002880,20230613,746,1806,1347276
2182,000547,20230613,12140,73,886220
2183,377740,20230613,5080,241,1224280
2184,069640,20230613,3160,407,1286120
2185,003230,20230613,118700,11,1305700
2186,010820,20230613,4465,280,1250200
2187,017900,20230613,3505,424,1486120
2188,010690,20230613,15920,77,1225840
2189,011170,20230613,172300,7,1206100
2190,020150,20230613,61100,22,1344200
2191,006390,20230613,17670,73,1289910
2192,006040,20230613,43350,27,1170450
2193,323410,20230613,26600,48,1276800
2194,072130,20230613,4135,309,1277715
2195,361610,20230613,99300,14,1390200
2196,000700,20230613,6170,189,1166130
2197,002150,20230613,8810,150,1321500
2198,013870,20230613,5230,240,1255200
2199,111110,20230613,7990,162,1294380
2200,002785,20230614,5360,238,1275680
2201,002880,20230614,720,1806,1300320
2202,000547,20230614,11010,73,803730
2203,377740,20230614,4895,241,1179695
2204,069640,20230614,3015,407,1227105
2205,003230,20230614,117300,11,1290300
2206,010820,20230614,4655,280,1303400
2207,017900,20230614,3275,424,1388600
2208,010690,20230614,15800,77,1216600
2209,011170,20230614,179100,7,1253700
2210,020150,20230614,59500,22,1309000
2211,006390,20230614,17510,73,1278230
2212,006040,20230614,44450,27,1200150
2213,323410,20230614,26200,48,1257600
2214,072130,20230614,4000,309,1236000
2215,361610,20230614,95400,14,1335600
2216,000700,20230614,6070,189,1147230
2217,002150,20230614,8630,150,1294500
2218,013870,20230614,5140,240,1233600
2219,111110,20230614,8280,162,1341360
2220,002785,20230615,5350,238,1273300
2221,002880,20230615,714,1806,1289484
2222,000547,20230615,10110,73,738030
2223,377740,20230615,4675,241,1126675
2224,069640,20230615,3045,407,1239315
2225,003230,20230615,115500,11,1270500
2226,010820,20230615,4655,280,1303400
2227,017900,20230615,3275,424,1388600
2228,010690,20230615,15090,77,1161930
2229,011170,20230615,174100,7,1218700
2230,020150,20230615,59300,22,1304600
2231,006390,20230615,17350,73,1266550
2232,006040,20230615,44300,27,1196100
2233,323410,20230615,25400,48,1219200
2234,072130,20230615,4110,309,1269990
2235,361610,20230615,93900,14,1314600
2236,000700,20230615,6060,189,1145340
2237,002150,20230615,8960,150,1344000
2238,013870,20230615,5070,240,1216800
2239,111110,20230615,8550,162,1385100
2240,002785,20230616,5440,238,1294720
2241,002880,20230616,709,1806,1280454
2242,000547,20230616,10100,73,737300
2243,377740,20230616,4660,241,1123060
2244,069640,20230616,3060,407,1245420
2245,003230,20230616,114300,11,1257300
2246,010820,20230616,4655,280,1303400
2247,017900,20230616,3470,424,1471280
2248,010690,20230616,15220,77,1171940
2249,011170,20230616,174700,7,1222900
2250,020150,20230616,59200,22,1302400
2251,006390,20230616,17430,73,1272390
2252,006040,20230616,44300,27,1196100
2253,323410,20230616,25850,48,1240800
2254,072130,20230616,4200,309,1297800
2255,361610,20230616,94100,14,1317400
2256,000700,20230616,6150,189,1162350
2257,002150,20230616,9130,150,1369500
2258,013870,20230616,5090,240,1221600
2259,111110,20230616,8530,162,1381860
2260,002785,20230619,5340,238,1270920
2261,002880,20230619,724,1806,1307544
2262,000547,20230619,9280,73,677440
2263,377740,20230619,4830,241,1164030
2264,069640,20230619,3085,407,1255595
2265,003230,20230619,105400,11,1159400
2266,010820,20230619,4965,280,1390200
2267,017900,20230619,3425,424,1452200
2268,010690,20230619,15180,77,1168860
2269,011170,20230619,180500,7,1263500
2270,020150,20230619,59200,22,1302400
2271,006390,20230619,17690,73,1291370
2272,006040,20230619,43450,27,1173150
2273,323410,20230619,25150,48,1207200
2274,072130,20230619,4320,309,1334880
2275,361610,20230619,93500,14,1309000
2276,000700,20230619,6140,189,1160460
2277,002150,20230619,9310,150,1396500
2278,013870,20230619,5050,240,1212000
2279,111110,20230619,8280,162,1341360
2280,002785,20230620,5320,238,1266160
2281,002880,20230620,722,1806,1303932
2282,000547,20230620,7510,73,548230
2283,377740,20230620,4760,241,1147160
2284,069640,20230620,3115,407,1267805
2285,003230,20230620,107600,11,1183600
2286,010820,20230620,4805,280,1345400
2287,017900,20230620,3300,424,1399200
2288,010690,20230620,14810,77,1140370
2289,011170,20230620,185000,7,1295000
2290,020150,20230620,58700,22,1291400
2291,006390,20230620,17980,73,1312540
2292,006040,20230620,42750,27,1154250
2293,323410,20230620,24950,48,1197600
2294,072130,20230620,4250,309,1313250
2295,361610,20230620,92300,14,1292200
2296,000700,20230620,6140,189,1160460
2297,002150,20230620,9010,150,1351500
2298,013870,20230620,5080,240,1219200
2299,111110,20230620,8350,162,1352700
2300,002785,20230621,5290,238,1259020
2301,002880,20230621,707,1806,1276842
2302,000547,20230621,9760,73,712480
2303,377740,20230621,4650,241,1120650
2304,069640,20230621,3065,407,1247455
2305,003230,20230621,107200,11,1179200
2306,010820,20230621,4665,280,1306200
2307,017900,20230621,3290,424,1394960
2308,010690,20230621,15930,77,1226610
2309,011170,20230621,178900,7,1252300
2310,020150,20230621,57500,22,1265000
2311,006390,20230621,17710,73,1292830
2312,006040,20230621,41500,27,1120500
2313,323410,20230621,24500,48,1176000
2314,072130,20230621,4725,309,1460025
2315,361610,20230621,95100,14,1331400
2316,000700,20230621,6140,189,1160460
2317,002150,20230621,9450,150,1417500
2318,013870,20230621,5030,240,1207200
2319,111110,20230621,8250,162,1336500
2320,002785,20230622,5340,238,1270920
2321,002880,20230622,700,1806,1264200
2322,000547,20230622,12680,73,925640
2323,377740,20230622,4570,241,1101370
2324,069640,20230622,3020,407,1229140
2325,003230,20230622,107400,11,1181400
2326,010820,20230622,4475,280,1253000
2327,017900,20230622,3115,424,1320760
2328,010690,20230622,15800,77,1216600
2329,011170,20230622,179100,7,1253700
2330,020150,20230622,57200,22,1258400
2331,006390,20230622,17730,73,1294290
2332,006040,20230622,41800,27,1128600
2333,323410,20230622,24450,48,1173600
2334,072130,20230622,4600,309,1421400
2335,361610,20230622,91500,14,1281000
2336,000700,20230622,6170,189,1166130
2337,002150,20230622,9310,150,1396500
2338,013870,20230622,4940,240,1185600
2339,111110,20230622,8200,162,1328400
2340,002785,20230623,5330,238,1268540
2341,002880,20230623,692,1806,1249752
2342,000547,20230623,10500,73,766500
2343,377740,20230623,4545,241,1095345
2344,069640,20230623,2980,407,1212860
2345,003230,20230623,106500,11,1171500
2346,010820,20230623,4360,280,1220800
2347,017900,20230623,3135,424,1329240
2348,010690,20230623,15500,77,1193500
2349,011170,20230623,170400,7,1192800
2350,020150,20230623,56500,22,1243000
2351,006390,20230623,17650,73,1288450
2352,006040,20230623,40900,27,1104300
2353,323410,20230623,23650,48,1135200
2354,072130,20230623,4365,309,1348785
2355,361610,20230623,95400,14,1335600
2356,000700,20230623,6130,189,1158570
2357,002150,20230623,9240,150,1386000
2358,013870,20230623,4860,240,1166400
2359,111110,20230623,8190,162,1326780
2360,002785,20230626,5290,238,1259020
2361,002880,20230626,693,1806,1251558
2362,000547,20230626,9000,73,657000
2363,377740,20230626,4720,241,1137520
2364,069640,20230626,2985,407,1214895
2365,003230,20230626,104900,11,1153900
2366,010820,20230626,4325,280,1211000
2367,017900,20230626,3145,424,1333480
2368,010690,20230626,16250,77,1251250
2369,011170,20230626,165200,7,1156400
2370,020150,20230626,55500,22,1221000
2371,006390,20230626,17940,73,1309620
2372,006040,20230626,39900,27,1077300
2373,323410,20230626,23850,48,1144800
2374,072130,20230626,4385,309,1354965
2375,361610,20230626,90800,14,1271200
2376,000700,20230626,6140,189,1160460
2377,002150,20230626,9210,150,1381500
2378,013870,20230626,4980,240,1195200
2379,111110,20230626,8200,162,1328400
2380,002785,20230627,5290,238,1259020
2381,002880,20230627,695,1806,1255170
2382,000547,20230627,8800,73,642400
2383,377740,20230627,4695,241,1131495
2384,069640,20230627,2970,407,1208790
2385,003230,20230627,110000,11,1210000
2386,010820,20230627,4370,280,1223600
2387,017900,20230627,3030,424,1284720
2388,010690,20230627,16770,77,1291290
2389,011170,20230627,163200,7,1142400
2390,020150,20230627,54500,22,1199000
2391,006390,20230627,17670,73,1289910
2392,006040,20230627,40100,27,1082700
2393,323410,20230627,24150,48,1159200
2394,072130,20230627,4225,309,1305525
2395,361610,20230627,91400,14,1279600
2396,000700,20230627,6150,189,1162350
2397,002150,20230627,9100,150,1365000
2398,013870,20230627,4995,240,1198800
2399,111110,20230627,8520,162,1380240
2400,002785,20230628,5240,238,1247120
2401,002880,20230628,702,1806,1267812
2402,000547,20230628,8920,73,651160
2403,377740,20230628,4650,241,1120650
2404,069640,20230628,2990,407,1216930
2405,003230,20230628,106900,11,1175900
2406,010820,20230628,4370,280,1223600
2407,017900,20230628,2975,424,1261400
2408,010690,20230628,17310,77,1332870
2409,011170,20230628,154600,7,1082200
2410,020150,20230628,50800,22,1117600
2411,006390,20230628,17940,73,1309620
2412,006040,20230628,39800,27,1074600
2413,323410,20230628,24150,48,1159200
2414,072130,20230628,4045,309,1249905
2415,361610,20230628,89900,14,1258600
2416,000700,20230628,6130,189,1158570
2417,002150,20230628,9070,150,1360500
2418,013870,20230628,5080,240,1219200
2419,111110,20230628,8800,162,1425600
2420,002785,20230629,5210,238,1239980
2421,002880,20230629,689,1806,1244334
2422,000547,20230629,9480,73,692040
2423,377740,20230629,4540,241,1094140
2424,069640,20230629,2850,407,1159950
2425,003230,20230629,103800,11,1141800
2426,010820,20230629,4275,280,1197000
2427,017900,20230629,2920,424,1238080
2428,010690,20230629,17470,77,1345190
2429,011170,20230629,152100,7,1064700
2430,020150,20230629,47850,22,1052700
2431,006390,20230629,17400,73,1270200
2432,006040,20230629,39550,27,1067850
2433,323410,20230629,23750,48,1140000
